taxon	Feature	Coefficient	stderr	tvalue	p	r2	adj_r2	padj	nsamples
Nitrosospira	Elevation (m)	49.4894202544215	19.2135096792414	2.57576159070462	0.011061583086814	0.0461904734971821	0.0392283601650446	0.0490634733689331	110
Saccharopolyspora	Elevation (m)	-21.4294148447886	16.3770944509348	-1.30849919129369	0.192894965764798	0.0123433303074054	0.00513415753592639	0.393105477310563	82
IS.44	Elevation (m)	60.4147160717982	15.7662856739773	3.83189276923444	0.00019298215683791	0.0968029592060655	0.0902102800761827	0.00211286085062583	89
Actinocorallia	Elevation (m)	70.0604631098429	21.2980312371971	3.28952767181044	0.00127581643395798	0.0732033531569155	0.0664384141288638	0.00921861179096376	118
Sphingoaurantiacus	Elevation (m)	-33.7790819749439	21.545372387708	-1.56781147093171	0.119232007566674	0.017625609359931	0.0104549933698574	0.28512001809422	116
Virgisporangium	Elevation (m)	9.02471477331274	20.7037141390218	0.435898347161933	0.663596552540934	0.00138499423319776	-0.00590416639283742	0.819417296124899	114
f Planococcaceae	Elevation (m)	-21.6411611848778	17.1850855264745	-1.25929900968712	0.210063670893036	0.0114429732828756	0.0042272285623125	0.415769543363651	68
f Nocardiaceae	Elevation (m)	19.948504082121	16.7998658460266	1.18742043924351	0.237116532073641	0.0101868913564725	0.0029619781546949	0.449521406100678	89
Cellvibrio	Elevation (m)	24.3519927069933	18.5447849163302	1.31314506028859	0.191329244522406	0.0124300452659521	0.00522150545037492	0.390766368782109	103
p Patescibacteria	Elevation (m)	40.2675824688649	23.6796638185041	1.70051326646785	0.0913033471798192	0.0206713081018218	0.0135229234894263	0.236478198374324	121
Phyllobacterium	Elevation (m)	58.89846643118	15.7589148773014	3.73746967286531	0.000272076166590208	0.0925270035924542	0.0859031131077276	0.00278327369542499	82
f Reyranellaceae	Elevation (m)	-25.8677912565052	24.2467633657743	-1.06685543411617	0.287913547523	0.00823943469532404	0.00100030648142124	0.505443422707482	122
f NS11.12.marine.group	Elevation (m)	82.7429673837925	30.6813045573751	2.69685297211076	0.00787875213603761	0.0504114778853919	0.0434801748042632	0.0379723363257483	130
Nonomuraea	Elevation (m)	13.9803989840947	20.2541641241773	0.690248133587816	0.491205843792079	0.00346563001854121	-0.00380834348497316	0.698839719941561	112
f KI89A.clade	Elevation (m)	-48.6571462435175	15.8973033267166	-3.06071698095774	0.00265764486764456	0.0640029868383536	0.0571708918517722	0.0162624211469088	66
Luteimonas	Elevation (m)	-70.3194420871447	15.5405372864886	-4.52490417743038	1.29814841115543e-05	0.130019300229628	0.123669076143713	0.000262720511781456	72
possible.genus.04	Elevation (m)	50.7417942657272	37.2290865870218	1.36296103174919	0.175130781123857	0.0133781797630383	0.00617656063722105	0.367806110401631	133
Aquisphaera	Elevation (m)	91.678387618891	14.2826012392579	6.41888589362133	2.08342068836941e-09	0.231209940923845	0.225598334653216	2.2136344813925e-07	82
alphaI.cluster	Elevation (m)	49.8711822154651	22.9540398591924	2.17265381263565	0.0315264557822666	0.0333080048499089	0.0262518588999081	0.109580803555462	120
Sva0996.marine.group	Elevation (m)	-87.7209025279044	15.1604294790334	-5.7861752959717	4.67758665468892e-08	0.19638584590854	0.190520049163347	2.51353075984721e-06	90
PMMR1	Elevation (m)	-42.1207287376588	16.0628410425263	-2.6222465021066	0.00972362971076345	0.0477923230563514	0.0408419020567626	0.0442198141029369	75
Dyadobacter	Elevation (m)	26.6580010307555	19.0874324389323	1.39662582256908	0.164784598845471	0.0140378249392555	0.00684102074173165	0.354355105612961	106
o mle1.27	Elevation (m)	87.2818250346548	26.9006981527626	3.24459330159397	0.00147804478829851	0.0713588574983195	0.0645804549983071	0.0102730217123546	127
Vitellibacter	Elevation (m)	-80.3043970676249	21.0062057253389	-3.82288920320138	0.000199459313742789	0.0963923873278351	0.0897967113229288	0.0021735950856586	20
wb1.P19	Elevation (m)	39.1001338058828	15.8579839169833	2.46564342671631	0.0149124542646904	0.042489677854436	0.0355005514154171	0.062977166835978	67
Zeaxanthinibacter	Elevation (m)	-78.1398356219586	21.4677604834885	-3.63986898782751	0.000385573112821308	0.0881781405646209	0.0815225065541436	0.00373199648538223	17
Tumebacillus	Elevation (m)	-115.618878199465	14.4924464533135	-7.9778716845306	5.30192752953623e-13	0.317206912261353	0.312223021109976	1.27815725444914e-10	93
Aminobacter	Elevation (m)	-45.424610636053	15.6025836590416	-2.91135183945831	0.00420222361544592	0.0582637088470323	0.0513897213203682	0.0232489886416683	73
f Ardenticatenaceae	Elevation (m)	-87.5312705672156	19.7828765306692	-4.42459772882455	1.9548175057619e-05	0.125031498413752	0.118644867015313	0.000371764505962169	114
Nibribacter	Elevation (m)	-29.9953084021276	17.5817734209845	-1.70604566922283	0.0902655546230004	0.0208032271717117	0.013655805472235	0.234831089517266	43
Sphingobium	Elevation (m)	-4.15243371930207	16.4983539699947	-0.251687757872939	0.801659577027787	0.000462171171035723	-0.00683372538975968	0.90341042476315	66
Methylibium	Elevation (m)	43.3179163312348	17.5956565959508	2.4618527927627	0.0150640603000459	0.0423646631182842	0.0353746241629431	0.0635600017172514	101
f Magnetospiraceae	Elevation (m)	-88.5399939753707	17.0066413108787	-5.20620105739128	6.89996498804175e-07	0.165166248249372	0.159072571229294	2.30409545136394e-05	92
Chloronema	Elevation (m)	-88.7004805757063	14.6240469997842	-6.06538535994964	1.21014349856503e-08	0.21168728069998	0.205933173259833	8.31973655263458e-07	83
Luedemannella	Elevation (m)	28.6874435770218	16.7315435491248	1.71457244771194	0.0886848753414935	0.0210073156207719	0.0138613836180037	0.233315583692449	91
o SAR202.clade	Elevation (m)	-69.6451864019621	16.4169100333208	-4.24228349065724	4.04914873911579e-05	0.116111749192508	0.109660010135519	0.000616604897568935	83
Sandaracinus	Elevation (m)	-57.5945999567584	31.8399789088117	-1.80887682500378	0.0726629644299879	0.0233263555308855	0.0161973508267312	0.20324792341373	130
Constrictibacter	Elevation (m)	-114.038508227054	13.7512759967216	-8.29294010637568	9.18394546108986e-14	0.334217335929718	0.329357608454752	2.86232966870634e-11	90
f WWH38	Elevation (m)	64.4795160450161	20.8571686747414	3.09147981926725	0.00241334535490421	0.0652117014868303	0.0583884292349093	0.0150637101063617	115
Brevibacterium	Elevation (m)	-61.164827386297	22.9492653960134	-2.66521940161632	0.00861838931596604	0.049293734442774	0.0423542726503855	0.0404527811768486	23
Glycomyces	Elevation (m)	-62.8141867764619	16.0189623908258	-3.92123941887998	0.000138663897937153	0.10090897919865	0.0943462710176177	0.00161257144989102	85
OM60.NOR5..clade	Elevation (m)	7.82592345876495	16.5542659632994	0.472743610385078	0.637148377748883	0.0016286317074844	-0.00565875054282605	0.804465505794794	71
o PAUC26f	Elevation (m)	-82.6444608637697	15.6588087148684	-5.27782555931583	4.99405247777702e-07	0.168968898990579	0.162902978545255	1.76872691921269e-05	47
Nitrolancea	Elevation (m)	-59.9736041336912	18.1163217866674	-3.3104735519673	0.00119065251609313	0.0740692875847394	0.0673106692459418	0.00879352371680155	103
Lapillicoccus	Elevation (m)	122.566562471384	12.1375228917957	10.0981529397759	2.89813794472105e-18	0.426712741118652	0.422528162586671	6.77439744578545e-15	80
OLB13	Elevation (m)	-111.293824917726	19.3917277886839	-5.73924232696129	5.85095348304933e-08	0.193827911122297	0.187943443320269	2.94913627936508e-06	115
Solitalea	Elevation (m)	46.0458702477268	16.3701635064528	2.81279232364274	0.00563369738487375	0.0545973524594321	0.0476966032073111	0.0291726088333166	86
Knoellia	Elevation (m)	14.9937215678025	16.4861220681103	0.909475345739759	0.364696504915767	0.00600132435508891	-0.00125414043064054	0.587106115868186	51
f Propionibacteriaceae	Elevation (m)	66.847813403863	17.5297963052613	3.81338221162329	0.000206522501921574	0.0959595031977811	0.0893606674546992	0.00223493679741518	101
Paenisporosarcina	Elevation (m)	-27.2208870057201	16.3103186190597	-1.66893655737116	0.0974136595267971	0.01992590244845	0.0127720769188765	0.248179214325764	83
Parafilimonas	Elevation (m)	73.720516019924	15.6511451934194	4.7102314309192	5.99771541744723e-06	0.139373067291401	0.133091118877469	0.000140901103399828	88
f Rhodospirillaceae	Elevation (m)	65.7792447195071	23.9634882740349	2.74497785828538	0.00686333175279571	0.0521320681926202	0.045213324164829	0.0339176278481183	122
f Cellvibrionaceae	Elevation (m)	-80.5531921638069	15.3331173672166	-5.25354304898466	5.57416610308322e-07	0.167677779029264	0.161602434350645	1.91611959793486e-05	64
Cytophaga	Elevation (m)	53.6276105486682	20.2484530012704	2.64847939471245	0.00903467833217669	0.0487065252138662	0.0417627772227265	0.0417362857736423	111
Catellatospora	Elevation (m)	-36.7079908239398	22.7071984128956	-1.61657947213308	0.108269473308598	0.0187183358844683	0.0115556960004132	0.268804985511256	118
p FCPU426	Elevation (m)	50.3157749234591	29.2310977620955	1.72130979592236	0.087451929576717	0.0211692331081975	0.0140244829848996	0.231243083015357	128
f Flavobacteriaceae	Elevation (m)	-61.0342834850569	22.8613624550834	-2.669757045538	0.00850857403469044	0.0494534187036754	0.0425151224898335	0.040151489133814	15
c Subgroup.18	Elevation (m)	31.9209501566383	17.2230090453306	1.85338985032307	0.0659775455188401	0.0244600891371089	0.0173393598607374	0.189114055978282	92
Dactylosporangium	Elevation (m)	109.689476604387	16.7493568734749	6.54887691706523	1.07744248628076e-09	0.23841411995287	0.232855098930628	1.22854722521038e-07	106
Bhargavaea	Elevation (m)	-15.5701014347883	19.8788908757085	-0.783247995682421	0.434833408092712	0.0044579748599475	-0.00280875525056401	0.649056891070699	30
Allostreptomyces	Elevation (m)	7.91151970615071	16.6146567515747	0.476177138321011	0.634706696360945	0.00165233583008703	-0.00563487339743074	0.802559989477014	45
Candidatus.Nostocoida	Elevation (m)	114.423160647816	12.9199435445271	8.8563204826298	3.80337725621272e-15	0.364075597691744	0.35943381373329	1.97564318586605e-12	63
Leptothrix	Elevation (m)	18.8724393322803	17.2825231297205	1.09199560681192	0.276751661680769	0.0086289400563019	0.00139265494722374	0.494010698112866	91
f Vermiphilaceae	Elevation (m)	50.8334978244654	22.4538057722177	2.26391456041551	0.0251505649918837	0.0360619031753583	0.0290258586729886	0.0931686936109796	117
f NS9.marine.group	Elevation (m)	-15.9726870021979	23.3733645091754	-0.683371321913353	0.495526341672315	0.00339715259638286	-0.00387732074232972	0.701652933208962	119
Saccharothrix	Elevation (m)	-37.6576224855046	15.852815154096	-2.37545332607847	0.0189124827513301	0.0395588095208346	0.0325482898823004	0.075887704158621	72
Arsenicitalea	Elevation (m)	-47.684665648139	17.1739576000128	-2.77656826450437	0.0062630044205945	0.0532745971302147	0.0463641927297052	0.0316193797692001	97
p Firmicutes	Elevation (m)	22.8718039137501	19.6269813794782	1.1653245841291	0.245912574483107	0.00981498409248535	0.00258735623914574	0.459624857833569	105
Deinococcus	Elevation (m)	49.544670303361	18.1434260686257	2.73072296907779	0.00715096357189749	0.0516198992329097	0.0446974167455585	0.0351532646673194	53
Ensifer	Elevation (m)	-109.710194872692	12.9651165691743	-8.46195206092771	3.55516001464549e-14	0.343255237244834	0.33846147985246	1.38503108903897e-11	74
Rhizocola	Elevation (m)	27.1136473289648	18.8647135738652	1.43726790352797	0.152921900206426	0.0148544065632001	0.00766356281548619	0.337062651327224	104
Arcticibacter	Elevation (m)	-32.2760061764233	16.7683286077422	-1.92481951728457	0.0563246442120685	0.0263312036723577	0.0192241321663164	0.167292065877649	80
Aquicella	Elevation (m)	18.3725250376126	23.0846392610528	0.795876635967613	0.427480606916637	0.00460222249384954	-0.00266345471422458	0.644876359256301	118
Candidatus.Xiphinematobacter	Elevation (m)	15.5863242023729	17.1252800491651	0.91013543472726	0.364349576321574	0.00600998655591363	-0.00124541500207243	0.586749662178215	89
f Enterobacteriaceae	Elevation (m)	-34.6614750754795	23.3093533483199	-1.48702001971144	0.139307413573188	0.0158839812149402	0.00870065261066966	0.317994484375509	22
Stenotrophomonas	Elevation (m)	-19.7395232026559	17.8021215298896	-1.10882981949727	0.269446319831569	0.00889465372344419	0.00166030813018458	0.486678718605465	50
f Amb.16S.1323	Elevation (m)	-62.4174379800689	15.9435588927512	-3.91489995426599	0.000141979393535186	0.10061576628262	0.094050917861325	0.00163084438520146	84
Romboutsia	Elevation (m)	62.9757121759336	16.9606397826801	3.71305050887544	0.000297057358811385	0.0914320696122472	0.0848001869086868	0.00299944525365707	89
Bosea	Elevation (m)	53.1188992961477	17.6642249461993	3.00714576823689	0.00313830812560315	0.0619196419809493	0.0550723400975985	0.0183854517383393	99
Solibacillus	Elevation (m)	-2.51909137891987	17.5677225083445	-0.143393167652968	0.886190374786257	0.000150062153368616	-0.0071481125754389	0.949344638433948	59
c AD3	Elevation (m)	79.7981088189266	18.2400026568107	4.37489567958645	2.38896933028982e-05	0.122580680703815	0.11617616012501	0.000437249456346606	32
Palleronia.Pseudomaribius	Elevation (m)	-75.2541631094122	21.9923405649503	-3.42183511059966	0.000820294887328148	0.0787373933389803	0.0720128487648122	0.00665777534419981	16
Arboricoccus	Elevation (m)	-80.3675127943939	16.4337347911994	-4.89039855002602	2.77771290906698e-06	0.148624116176143	0.14240969366648	7.29539766847648e-05	95
f Diplorickettsiaceae	Elevation (m)	105.683220853494	31.2207796303847	3.38502824415828	0.000928707982143634	0.0771826650585546	0.0704467721027775	0.00726038430856436	130
f Kineosporiaceae	Elevation (m)	51.7162031792486	17.0922553304478	3.02570972521821	0.00296334098697693	0.062638461863215	0.0557964068403186	0.0176030738425885	96
p WPS.2	Elevation (m)	-11.6842547057656	32.6598667508074	-0.357755737183979	0.721076692222029	0.000933355533506198	-0.00635910172537346	0.855809478582885	130
f MWH.CFBk5	Elevation (m)	-82.7973835514955	18.9776609413925	-4.36288664905509	2.50701957832116e-05	0.121990622367506	0.115581794793547	0.000450781404948132	24
o Streptosporangiales	Elevation (m)	18.6946348220543	18.6121895306451	1.00442963957966	0.31694233482591	0.00731024633270753	6.43357219972662e-05	0.537824107190973	40
Subsaxibacter	Elevation (m)	-82.103332041343	21.7397931771459	-3.77663813874985	0.000236118075334478	0.0942926957882566	0.0876816935677328	0.00246946756641764	17
c Parcubacteria	Elevation (m)	64.193357493749	24.5016816619226	2.61995720863152	0.00978594368293952	0.0477128912606623	0.0407618904669445	0.0443909911501695	122
Pelagibacterium	Elevation (m)	-83.0834228969215	21.959391069483	-3.78350304131988	0.000230299503331565	0.0946033451546996	0.0879946104477995	0.00243586013139155	16
Pseudohongiella	Elevation (m)	-77.9434314277915	17.8154085875137	-4.37505718967455	2.38741870129151e-05	0.1225886220706	0.116184159457977	0.000437249456346606	34
Dinghuibacter	Elevation (m)	54.9142282142483	16.6126008411101	3.30557681722874	0.00121007281006441	0.0738665020853911	0.0671064035604669	0.0089116649149803	88
Afifella	Elevation (m)	9.53321544860039	17.1121402885914	0.557102459880844	0.578366441717658	0.00226030391067004	-0.00502246759363167	0.765749961775716	89
f Acidobacteriaceae..Subgroup.1.	Elevation (m)	72.5701452895475	16.9012910049851	4.29376343310951	3.30349004290634e-05	0.118610595042782	0.112177095736525	0.000539993564705844	48
Fulvivirga	Elevation (m)	-77.701027596152	22.5534267697112	-3.44519830132878	0.000757763662355255	0.0797302335221543	0.0730129359566225	0.00624787499384624	15
Urania.1B.19.marine.sediment.group	Elevation (m)	-92.3246513418488	16.6151257897869	-5.55666279689556	1.38390152868466e-07	0.183923903428094	0.177967143599102	6.04648565102877e-06	38
f Thermomicrobiaceae	Elevation (m)	-12.8665030161014	25.2763886028214	-0.509032489501494	0.611548305225397	0.00188777318805811	-0.00539771751859841	0.787166389572889	122
Kineosporia	Elevation (m)	65.720844802845	15.9926513555604	4.10944022611953	6.79335958333576e-05	0.109739251627688	0.103240997989934	0.000953722403966807	86
Wenxinia	Elevation (m)	-91.0120255856719	20.4515608375192	-4.45012614483226	1.76242864802727e-05	0.126295696255609	0.119918292578642	0.000339068062943518	22
Rufibacter	Elevation (m)	-35.4059159049184	17.1496129934733	-2.06453148058753	0.0408535512893959	0.030172880726104	0.0230938506584112	0.132590481704204	48
f Chlamydiaceae	Elevation (m)	-4.40199302487137	18.8253964567243	-0.233832686338938	0.815463928977568	0.000398948259979238	-0.00689740978191877	0.91105895432707	95
Naasia	Elevation (m)	-18.7451095032204	16.0893105014165	-1.16506605435765	0.246016842598198	0.00981067234505425	0.00258301301910568	0.459624857833569	59
Conyzicola	Elevation (m)	40.2791036820183	15.7800731230583	2.55252959653027	0.0117903655325073	0.0453986611045507	0.0384307681199123	0.0517558299196917	62
c Lineage.IIa	Elevation (m)	52.9163377477486	23.3243618857467	2.26871534608135	0.0248488757592139	0.0362094649303115	0.0291744975210436	0.0926185193615969	119
FFCH5858	Elevation (m)	-26.5079600989529	17.008822995352	-1.55848291831814	0.121425910854758	0.0174201298769259	0.0102480140366115	0.288009200023335	88
Ornithinimicrobium	Elevation (m)	-43.6519772990184	16.0497115931094	-2.71979823723185	0.00737875738914859	0.051228813320435	0.0443034761913871	0.0359457075860036	58
Chitinophaga	Elevation (m)	6.46903473894289	16.8932524437052	0.38293601309163	0.702360708146286	0.00106922043538999	-0.00622224510887737	0.842629413138012	76
Phytohabitans	Elevation (m)	2.01172144410656	16.8701980052292	0.119247055872314	0.905254309156298	0.000103783828778576	-0.00719472869801874	0.957128716534094	57
o FFCH16263	Elevation (m)	98.6786391763745	13.8129735166501	7.14390996677347	4.87401167183213e-11	0.271413979216702	0.266095833079598	8.13785877350543e-09	66
p SAR324.clade.Marine.group.B.	Elevation (m)	3.6215570784153	30.2801355591253	0.119601745882009	0.904973845186991	0.000104402074382833	-0.00719410593967296	0.957128716534094	128
o Rhodospirillales	Elevation (m)	-43.7242905670618	22.6228047809512	-1.93275285670494	0.0553298627320047	0.0265429313366082	0.0194374052879702	0.165426509497273	117
Sumerlaea	Elevation (m)	-73.5235687545155	27.7602132880214	-2.64852319366873	0.00903356586062809	0.0487080577182143	0.0417643209132377	0.0417362857736423	126
JCM.18997	Elevation (m)	6.23606598377846	17.131400956408	0.364013777953511	0.716408898534807	0.000966262736498658	-0.00632595432381899	0.85308497214728	87
Paenarthrobacter	Elevation (m)	25.3968946391153	16.7009369215538	1.52068681885378	0.130643093185179	0.0165992900390863	0.00942118266710879	0.304012978586547	77
Cohnella	Elevation (m)	10.7775756392967	18.2035151544383	0.59206013497173	0.554786150726047	0.00255212113228087	-0.00472852031930837	0.747657899868628	97
Ornithinicoccus	Elevation (m)	-84.7728351125347	22.6736122835105	-3.73883235068751	0.000270742472726778	0.0925882382894105	0.0859647947732748	0.00278180452746744	17
Tunicatimonas	Elevation (m)	-98.9725409008407	17.7090841021218	-5.58880065903477	1.19067994608032e-07	0.185661425032983	0.179717347843443	5.35233533454375e-06	29
Pseudoxanthomonas	Elevation (m)	-16.8559557236865	19.040422887007	-0.885272129916237	0.377561029053618	0.00568794934122734	-0.00156980285336239	0.598135483166948	100
f Pseudonocardiaceae	Elevation (m)	-22.2711614995457	18.2498857914723	-1.22034525333591	0.224430405145361	0.0107534889357052	0.00353271148268108	0.434996742974529	96
c vadinHA49	Elevation (m)	76.4506126459421	21.9114406007013	3.48907285646455	0.000652244858612571	0.0816071141184151	0.07490351641125	0.00555417980694676	116
Gemmatirosa	Elevation (m)	-10.8423171905258	16.956659801424	-0.639413499916729	0.523621693324944	0.00297542425393192	-0.00430212739384972	0.724668862135617	83
f Sphingobacteriaceae	Elevation (m)	24.7626774326444	20.5387873208125	1.20565430888667	0.230029004596879	0.0104988406820627	0.00327620448266153	0.441636795273269	109
c Lineage.IIb	Elevation (m)	28.3120292280947	21.6274030148704	1.30908131728198	0.192698261379362	0.0123541796569179	0.0051450860777712	0.392875870889018	114
Rubrivivax	Elevation (m)	-24.6924382148334	17.1563324990163	-1.4392608802755	0.15235753356004	0.0148950165944645	0.00770446927033641	0.336639519381825	87
f 211ds20	Elevation (m)	-50.6626214445264	16.6843591511107	-3.03653385698987	0.00286552090663136	0.0630591160400538	0.0562201314856015	0.0173464989678147	83
Myxococcus	Elevation (m)	-76.8283752592757	16.0538275161256	-4.7856733967089	4.35494675411408e-06	0.143228814628449	0.136975010355664	0.000107154610923596	87
Luteococcus	Elevation (m)	36.4243181904561	17.6442764204293	2.06437018569277	0.0408690661252957	0.0301683085253611	0.0230892450839403	0.132590481704204	42
Lysinimonas	Elevation (m)	13.4577712695736	17.5695405628116	0.765971723703402	0.445010840516562	0.00426431208420024	-0.0030038316232146	0.658326964376043	84
Waddlia	Elevation (m)	-76.2152756553447	19.1614530271178	-3.97753111663728	0.000112288393933263	0.103524903470886	0.0969812896276081	0.00138106577234105	34
p MBNT15	Elevation (m)	-31.7221453434483	17.2912293632378	-1.83458010284054	0.0687373249680033	0.0239779699292605	0.0168537215345834	0.195065846107664	80
f A0839	Elevation (m)	35.9591077900965	17.5298136652459	2.05131146723983	0.0421420344579284	0.0297991781571029	0.022717420333432	0.13494110348686	89
Demequina	Elevation (m)	-19.0680178752419	19.1310043632669	-0.996707622515319	0.320663624550975	0.00719908268796663	-4.76393362087713e-05	0.541250243691752	30
Limnobacter	Elevation (m)	-72.7575187673501	16.0599281489597	-4.53037635613973	1.26925713381761e-05	0.130292968352731	0.123944741844357	0.00026139987227301	66
Terrabacter	Elevation (m)	85.5891867232799	16.4177819552511	5.21320035535645	6.68618704256979e-07	0.165537085817094	0.159446115640576	2.24877154129595e-05	37
Aureimonas	Elevation (m)	-12.544284285391	16.7782555956756	-0.747651280781787	0.455951922214097	0.00406358369151205	-0.00320602518665214	0.668565899733384	71
Euzebya	Elevation (m)	-81.5015424404912	17.0679193885128	-4.77513049981618	4.55505594026267e-06	0.142688387227054	0.136430638228712	0.000110336199589264	37
f Obscuribacteraceae	Elevation (m)	41.218912299831	20.8903414578085	1.9731085958111	0.0504959023329098	0.0276319843993193	0.0205344076431098	0.154488599082299	111
Jannaschia	Elevation (m)	-72.2717491690623	20.5715431707059	-3.51319045777654	0.000600290402627635	0.0826456407129528	0.0759496234918794	0.00520943277333361	23
Salinispora	Elevation (m)	42.7145552503605	16.2516790814737	2.62831643648769	0.00956013483391729	0.0480032035760688	0.0410543218503465	0.0436326255091596	66
Erythrobacter	Elevation (m)	-81.5813757166637	21.4120339458553	-3.81007128621965	0.000209037626569395	0.0958089019061198	0.0892089668835366	0.00225173019403669	18
Thermomonas	Elevation (m)	6.69209462198296	17.1850594711094	0.389413527095053	0.697574922261981	0.00110565861176457	-0.00618554096041235	0.841590390083809	54
f Nannocystaceae	Elevation (m)	-31.4155365196419	18.1871964345234	-1.7273435536226	0.0863596434958249	0.0213147346190071	0.0141710465505325	0.229262540228837	97
Turicibacter	Elevation (m)	9.25751990134276	17.717607214927	0.522503958296545	0.602163396488069	0.00198881328286609	-0.00529593990485044	0.781533666160587	75
o Cytophagales	Elevation (m)	65.3328056701642	18.5305836498604	3.52567446900985	0.000574951706620958	0.0831850954474181	0.0764930158521436	0.00507150797821317	102
Motilibacter	Elevation (m)	-6.20577999857808	17.769700296194	-0.349233802210343	0.727449995920414	0.000889458149718216	-0.00640331952802109	0.859569918102902	91
Plantactinospora	Elevation (m)	-0.600402930267309	16.8258949956603	-0.0356832685822752	0.971586851547347	9.29404250110126e-06	-0.00728990819076536	0.986570054514302	77
Lactobacillus	Elevation (m)	6.84151233690483	22.4828949743447	0.304298549840298	0.761362174604761	0.000675438419367197	-0.00661890144618482	0.879194219013265	114
o PB19	Elevation (m)	-91.0529152138294	22.454319346646	-4.05502895938059	8.36964802065245e-05	0.107161825656378	0.100644758690366	0.00111765891967271	117
o Thalassobaculales	Elevation (m)	-109.040185183087	18.4745780836693	-5.90217458224245	2.67854195259544e-08	0.202726627443508	0.196907113775212	1.60540815748509e-06	108
Spirosoma	Elevation (m)	93.3387207276449	14.9301495779149	6.25169361100804	4.81844497951489e-09	0.221960800446303	0.216281682201385	4.09567823258766e-07	64
Falsirhodobacter	Elevation (m)	-98.5130792681488	15.8806903872394	-6.20332472115362	6.12827228924178e-09	0.219289754980257	0.213591140053105	4.99300912824942e-07	44
Azospirillum	Elevation (m)	-88.2834242756555	16.1563024446292	-5.46433347470562	2.12579048142233e-07	0.178947200941263	0.172954114816747	8.56730215573223e-06	49
Desertibacter	Elevation (m)	-89.1051919308187	15.3311579036304	-5.81203275648987	4.13313451246612e-08	0.197797044171876	0.191941548143934	2.27322398185637e-06	65
o Burkholderiales	Elevation (m)	46.2098267298164	18.0963955135026	2.55353761998278	0.0117578716432926	0.0454328956920988	0.0384652525949608	0.051661701064279	94
Nitrobacter	Elevation (m)	10.2010560551569	16.4389896496997	0.620540329578181	0.535933040754955	0.00280285404950019	-0.00447595723481009	0.73379224853773	68
Clostridium.sensu.stricto.13	Elevation (m)	58.8475095398452	17.3521267007442	3.3913715912022	0.000909113982288675	0.0774497827716242	0.0707158395801761	0.00716712962428256	90
f KD3.93	Elevation (m)	62.6591570240868	18.535174489169	3.38055393331752	0.000942765856204153	0.076994460208815	0.0702571934950106	0.00733349480491583	101
Oxalicibacterium	Elevation (m)	25.4990991116054	16.9093541917277	1.50798775769212	0.13386026427041	0.0163277182764765	0.00914762862885943	0.308578271925132	52
f Streptosporangiaceae	Elevation (m)	-4.29656317638916	17.260089189123	-0.248930531546544	0.803787316170627	0.000452105067213845	-0.00684386496879208	0.904456795400829	73
Clostridium.sensu.stricto.1	Elevation (m)	-30.0751576399329	17.2355947003207	-1.74494458490447	0.0832368519536813	0.0217418348789106	0.0146012643305815	0.223510788560287	71
Tychonema.CCAP.1459.11B	Elevation (m)	62.8473717485157	18.7742326084237	3.34753345499283	0.00105284267601697	0.0756108506197396	0.068863484565869	0.00801635099410315	31
Mycetocola	Elevation (m)	64.620598770797	16.0209154825749	4.03351474146915	9.08466709400693e-05	0.106148115861297	0.0996236495537148	0.00118594404264664	52
Prosthecomicrobium	Elevation (m)	-57.5642273163581	16.0270246458696	-3.59169768489706	0.000456863799189797	0.0860591534894796	0.0793880524200596	0.00426315022198064	65
f Unknown.Family	Elevation (m)	-22.5656530841066	17.7720482468967	-1.26972720142412	0.206334333684004	0.0116310619316893	0.00441669012097157	0.412051691573139	59
Cnuella	Elevation (m)	-13.8861162842833	17.5617529413518	-0.790702177092265	0.430484451990959	0.00454284453526691	-0.00272326608856344	0.646235287655021	48
Methylotenera	Elevation (m)	85.0086786907206	15.5326819831816	5.47289120982237	2.04323659306961e-07	0.179407504183297	0.17341777793646	8.30620093269602e-06	73
o Micavibrionales	Elevation (m)	-31.5541672108289	18.3479170230689	-1.7197683623245	0.0877327738855006	0.02113213681862	0.0139871159194858	0.231723569443342	92
Methylorosula	Elevation (m)	92.109506830802	14.9543257500511	6.15938881968566	7.61789636150802e-09	0.216865719937316	0.21114941132372	5.83830581804098e-07	77
f Acidimicrobiaceae	Elevation (m)	77.624925277679	15.7152577528695	4.9394624318844	2.24527868701882e-06	0.151168201655857	0.144972349113199	6.03257348380057e-05	76
c AT.s3.28	Elevation (m)	16.8558238853589	17.2532147158478	0.976967142817517	0.330307391777946	0.00691869450939186	-0.000330074143824355	0.550905121855832	78
Nitratireductor	Elevation (m)	-27.4630192937456	16.8335447899463	-1.63144599883368	0.10509290668027	0.0190576059653543	0.0118974425052474	0.262591843255084	68
Roseimicrobium	Elevation (m)	71.6766321875775	20.0526799002117	3.57441661385223	0.00048534226611363	0.0853034891475402	0.0786268722800039	0.0044752960435527	109
Actinotalea	Elevation (m)	-69.7341856451424	16.0869287931815	-4.33483522813252	2.80502272164694e-05	0.120615574749175	0.114196710331286	0.000482113280283068	53
Cesiribacter	Elevation (m)	-93.7017046480868	23.3964890578412	-4.00494725582269	0.000101246435945394	0.10480687519836	0.0982726188129469	0.00128272923589354	18
f SM2D12	Elevation (m)	26.1817635056466	18.1299875069041	1.44411370916148	0.150990023905664	0.0149941218797365	0.00780429795185122	0.334677913056816	91
